product_id,product_name,product_group_code,category,variant_id,variant_code,manufacturer_ref,entity_type,image_url,issue_type,width,height,content_type,has_alpha,recommended_action
d90f6a0f-837a-42ef-96cc-e61037f16ec5,862 Elmas Frez Paketi,08afc515-b6cc-4aba-abe0-711ad04a87ae,setler-paketler,3f6212cb-2a96-476c-815a-1320ae9c8f7a,015ca169-a1b1-483e-902e-a9a4330ad99e,,variant,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/d3b1c04c-acc4-4136-b1e0-fd3b7ff23778/image_1950.webp,duplicate_image_url,1950,1950,image/webp,false,Review whether this shared image is intentional for a grouped family.
49314e35-b66c-4767-92f7-55c302460c70,863 Elmas Frez Paketi,45b9a0e7-c37f-4aaf-950f-5483bc37b57f,setler-paketler,,,,product,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/50907df1-845b-4a6f-b0ef-5bd3a1b2d096/image_1950.webp,duplicate_image_url,1950,1950,image/webp,false,Review whether this shared image is intentional for a grouped family.
49314e35-b66c-4767-92f7-55c302460c70,863 Elmas Frez Paketi,45b9a0e7-c37f-4aaf-950f-5483bc37b57f,setler-paketler,a004b78c-27cd-46d9-a225-4430e33225c4,0e9d25c2-fbe8-4183-bfec-cceea6d71d22,,variant,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/50907df1-845b-4a6f-b0ef-5bd3a1b2d096/image_1950.webp,duplicate_image_url,1950,1950,image/webp,false,Review whether this shared image is intentional for a grouped family.
02681310-8169-48db-b223-b17a9b4589ab,868 Elmas Frez Paketi,9d3334e8-b24f-427e-be3f-43849c18df00,setler-paketler,,,,product,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/7d62b886-54e0-4110-8958-dd347931dc95/image_1950.webp,duplicate_image_url,1950,1950,image/webp,false,Review whether this shared image is intentional for a grouped family.
02681310-8169-48db-b223-b17a9b4589ab,868 Elmas Frez Paketi,9d3334e8-b24f-427e-be3f-43849c18df00,setler-paketler,e4b375ab-8f56-4e0e-93a3-254ab76379e2,0055e64e-73fb-498a-afdc-24b92bf06f44,,variant,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/7d62b886-54e0-4110-8958-dd347931dc95/image_1950.webp,duplicate_image_url,1950,1950,image/webp,false,Review whether this shared image is intentional for a grouped family.
d0ac7f9a-7008-4006-bc55-a68ba4d80ce7,881 Genel Preparasyon Frez Paketi,9a7b82d4-725c-4d19-b185-e37cab0e12d4,setler-paketler,,,,product,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/dd3032e2-0f1f-4199-be51-9c88b7847081/image_1950.webp,duplicate_image_url,1950,1950,image/webp,false,Review whether this shared image is intentional for a grouped family.
d0ac7f9a-7008-4006-bc55-a68ba4d80ce7,881 Genel Preparasyon Frez Paketi,9a7b82d4-725c-4d19-b185-e37cab0e12d4,setler-paketler,f31fc0ca-7116-42b4-9805-9aeac0e299dd,148ab798-2c4c-469c-88f7-7fe826f0f788,,variant,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/dd3032e2-0f1f-4199-be51-9c88b7847081/image_1950.webp,duplicate_image_url,1950,1950,image/webp,false,Review whether this shared image is intentional for a grouped family.
03ddde4b-d678-4c6e-adbe-330ad44f11df,9805 Polisaj Frezi,jota-9805-polisaj-frezi,cilalama-frezleri,c975c2e1-73ea-4776-a09e-f5dcc963d4ff,JOTA-9805G-RA,9805G.RA,variant,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/98f0bceb-23fe-47a0-920d-bdccba371335/1080/ls9873f-ra-140.jpg,duplicate_image_url,347,790,image/webp,false,Review whether this shared image is intentional for a grouped family.
03ddde4b-d678-4c6e-adbe-330ad44f11df,9805 Polisaj Frezi,jota-9805-polisaj-frezi,cilalama-frezleri,7461a0e6-8ace-4267-a919-56a90104e923,JOTA-9805M-RA,9805M.RA,variant,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/98f0bceb-23fe-47a0-920d-bdccba371335/1080/ls9873f-ra-140.jpg,duplicate_image_url,347,790,image/webp,false,Review whether this shared image is intentional for a grouped family.
027faf48-a86d-4ba0-ba11-12d8d65c2f4a,Abrezif Cilalama Paketi,c3f53198-1e21-4d3f-8e04-106ab693db82,setler-paketler,,,,product,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/58f6ad08-ea17-4e76-b3c2-0c419f527839/image_1950.webp,duplicate_image_url,1950,1950,image/webp,false,Review whether this shared image is intentional for a grouped family.
027faf48-a86d-4ba0-ba11-12d8d65c2f4a,Abrezif Cilalama Paketi,c3f53198-1e21-4d3f-8e04-106ab693db82,setler-paketler,1f7a8b40-6dab-4892-b737-0336d291fa36,c463d06a-aeec-4adb-a817-798ff3d191e1,,variant,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/58f6ad08-ea17-4e76-b3c2-0c419f527839/image_1950.webp,duplicate_image_url,1950,1950,image/webp,false,Review whether this shared image is intentional for a grouped family.
5989ef40-0bf8-4efb-b2d1-9a898bc8ca9b,C1 Karbit Frez Paketi,4f636156-44dc-45a3-a337-7002299e7587,setler-paketler,,,,product,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/55753345-b129-4da8-aecd-063bca641c1b/image_1950.webp,duplicate_image_url,1950,1950,image/webp,false,Review whether this shared image is intentional for a grouped family.
5989ef40-0bf8-4efb-b2d1-9a898bc8ca9b,C1 Karbit Frez Paketi,4f636156-44dc-45a3-a337-7002299e7587,setler-paketler,67b95a63-65ab-411f-a3af-bb510820c1c0,7a8fdac7-c25c-4cd9-9b61-625fab5c5be0,,variant,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/55753345-b129-4da8-aecd-063bca641c1b/image_1950.webp,duplicate_image_url,1950,1950,image/webp,false,Review whether this shared image is intentional for a grouped family.
368503a8-4a9e-4b11-bfe5-b82228ffd3e0,C1S Karbit Frez Paketi,63f73db3-e0d9-40dd-a32a-b3c3f1834fea,setler-paketler,,,,product,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/70b7f45e-b938-4dd2-89e9-7511358ed270/image_1950.webp,duplicate_image_url,1950,1950,image/webp,false,Review whether this shared image is intentional for a grouped family.
368503a8-4a9e-4b11-bfe5-b82228ffd3e0,C1S Karbit Frez Paketi,63f73db3-e0d9-40dd-a32a-b3c3f1834fea,setler-paketler,52e18af1-6a47-4ca0-b39f-984745f28672,763407c9-088d-4c8c-ab4e-ec1afdae5b66,,variant,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/70b7f45e-b938-4dd2-89e9-7511358ed270/image_1950.webp,duplicate_image_url,1950,1950,image/webp,false,Review whether this shared image is intentional for a grouped family.
0bda49f5-5cac-4a62-a426-b2554c021853,Cerrahi Frez Paketi,e025a428-5a32-459f-a38d-3ba977539c23,setler-paketler,,,,product,https://cdn.myikas.com/images/3c8ef622-7d91-4f41-82cb-1924f2f2d722/6e8c88c9-1b71-441e-bfb6-123baf98e945/image_1950.webp,duplicate_image_url,1950,1950,image/webp,false,Review whether this shared image is intentional for a grouped family.
